BEACON,DAS,ROPEN,RBALNO,LST_R_OPEN,RBAL,RLIMIT,TOPEN,TBALNO,MOF,RBAL_LIMIT,EQLIMIT,EQBAL,EQHIGHBAL,EQCURBAL,BCLIMIT,BCBAL,IHIGHBAL,ICURBAL,UNSECLIMIT,UNSECBAL,MTHIGHBAL,MTCURBAL,BCOPEN,YEARS_RES,CHILDREN,EST_INC,HOME_VALUE,HOME_INC,HOME_ED,PRCNT_WHIT,PRCNT_PROF,DOB_MONTH,DOB_YEAR,AGE_INFERR,SEX,MARRIED,BUYER<P>,BCBAL1,BCBAL2
738,24,4,2,8.0,1592.0,8692.0,5,1592.0,103,0,,,,,7500.0,1485.0,46400.0,25760.0,,,35800.0,32062.0,,0.0,0,42999.5,69,31,120,98,28,0.0,32.0,57,F,U,1,7.303843225277705,52.0
697,240,3,1,52.0,5672.0,5853.0,3,5672.0,271,1,,,,,5795.0,5672.0,20000.0,12181.0,,,40000.0,39567.0,,0.0,0,42999.5,51,31,120,98,27,,,42,M,U,1,8.643473357326567,83.0
729,170,9,5,3.0,3053.0,15042.0,6,3053.0,217,2,,,,,5000.0,2605.0,,,4594.0,305.0,47500.0,44728.0,,5.0,0,42999.5,53,30,120,94,32,,,42,M,M,1,7.8655717576847906,66.0
786,-42,1,1,99.0,80.0,1845.0,2,154.0,578,0,,,,,,,,,1845.0,80.0,,,,8.0,0,62499.5,45,27,120,96,16,,,57,M,M,1,,
677,156,8,7,37.0,11001.0,36063.0,10,63452.0,157,1,,,,,14000.0,2361.0,28383.0,24614.0,20640.0,7942.0,,,,12.0,0,62499.5,61,28,120,90,15,,,42,M,M,1,7.767263996757308,63.0
758,298,4,1,12.0,221.0,11255.0,5,7741.0,171,0,,,,,10575.0,221.0,17263.0,7520.0,680.0,0.0,,,,1.0,1,62499.5,48,24,120,98,13,0.0,49.0,42,M,M,1,5.402677381872279,15.0
772,283,0,0,,,,1,4737.0,45,0,,,,,,,12622.0,4737.0,,,,,,,1,62499.5,62,32,120,96,34,6.0,70.0,35,M,M,1,,
727,327,4,2,4.0,1362.0,34000.0,5,30566.0,307,0,,,,,31000.0,883.0,33102.0,29204.0,3000.0,479.0,120000.0,120000.0,,15.0,0,87499.5,62,32,120,96,34,0.0,36.0,57,M,M,1,6.784457062637643,40.0
734,190,6,5,3.0,2109.0,30460.0,6,3190.0,398,0,,,,,21500.0,1787.0,22741.0,1081.0,3500.0,301.0,,,,9.0,0,42999.5,46,25,120,99,14,0.0,41.0,57,M,M,1,7.488852955733459,57.0
702,271,4,3,99.0,6109.0,15481.0,4,45444.0,212,2,,,,,11750.0,3127.0,,,527.0,0.0,,,,8.0,1,87499.5,62,32,120,96,34,,,42,M,M,1,8.048149101665201,70.0
708,247,1,1,49.0,513.0,8800.0,1,513.0,179,0,,,,,8800.0,513.0,,,,,,,,2.0,0,42999.5,104,33,120,99,25,,,42,M,U,1,6.2422232654551655,28.0
712,350,3,1,24.0,32.0,5512.0,4,14307.0,217,0,,,,,,,16336.0,14275.0,480.0,32.0,58140.0,53585.0,,6.0,1,62499.5,127,48,130,98,38,0.0,58.0,42,M,M,1,,
751,325,6,2,4.0,515.0,29524.0,4,5301.0,174,0,,,,,25500.0,515.0,18000.0,4786.0,1000.0,0.0,125000.0,121000.0,,4.0,1,87499.5,127,48,130,98,38,0.0,56.0,42,M,U,1,6.246106765481563,29.0
723,208,7,4,8.0,9587.0,27062.0,6,14627.0,94,2,,,,,14262.0,4061.0,18400.0,5040.0,12000.0,5526.0,111000.0,104000.0,,3.0,0,62499.5,99,49,130,98,36,12.0,60.0,35,M,U,1,8.30943074214033,76.0
713,328,3,2,31.0,2035.0,10784.0,5,12729.0,129,0,,,,,8768.0,2035.0,17009.0,10657.0,,,156000.0,152000.0,,3.0,0,87499.5,166,50,120,97,48,0.0,60.0,35,M,M,1,7.618742377670413,60.0
785,191,3,1,8.0,175.0,6582.0,1,175.0,249,1,,,,,246.0,175.0,,,,,,,,15.0,0,62499.5,127,48,130,98,38,4.0,35.0,57,M,U,1,5.170483995038151,13.0
714,123,5,4,19.0,6521.0,16888.0,6,19803.0,115,2,,,,,9000.0,3226.0,17659.0,13282.0,3876.0,3166.0,86200.0,82683.0,,5.0,1,62499.5,98,49,140,94,36,5.0,61.0,35,M,M,1,8.079308192051961,71.0
751,61,4,4,3.0,2317.0,30500.0,5,114317.0,246,0,,,,,29500.0,2241.0,13514.0,0.0,,,,,,0.0,1,87499.5,99,49,130,98,36,0.0,41.0,57,M,M,1,7.715123603632105,62.0
736,165,3,2,34.0,315.0,7284.0,3,315.0,124,0,,,,,1866.0,185.0,,,0.0,0.0,77019.0,75765.0,,7.0,1,42999.5,99,49,130,98,36,3.0,54.0,42,M,M,1,5.225746673713202,14.0
735,330,7,5,8.0,5050.0,35800.0,7,17675.0,149,1,,,,,14600.0,625.0,44938.0,12625.0,12900.0,0.0,50857.0,44882.0,,3.0,0,42999.5,64,31,120,93,19,0.0,61.0,35,F,U,1,6.439350371100098,32.0
739,48,1,1,51.0,341.0,11200.0,2,35778.0,169,0,,,,,11200.0,341.0,,,,,,,,5.0,0,42999.5,64,31,120,93,19,0.0,55.0,42,M,U,1,5.834810737062605,22.0
731,43,3,3,99.0,5256.0,12553.0,5,75353.0,241,2,,,72190.0,64206.0,7500.0,4775.0,22000.0,5891.0,,,,,,15.0,0,42999.5,48,23,110,96,19,,,42,M,M,1,8.471358655072438,79.0
739,252,4,3,15.0,16019.0,35532.0,4,16213.0,241,1,,,,,5900.0,761.0,,,20000.0,13652.0,,,,11.0,1,62499.5,64,31,120,93,19,,,42,M,M,1,6.635946555686647,37.0
725,131,4,2,10.0,1298.0,15830.0,3,4126.0,205,1,,,,,15600.0,1137.0,4700.0,2828.0,,,,,,2.0,1,42999.5,52,27,120,90,12,0.0,34.0,57,M,U,1,7.037027614686276,46.0
742,212,5,4,3.0,860.0,14919.0,5,2640.0,137,1,,,,,12500.0,69.0,2095.0,1780.0,432.0,394.0,,,,15.0,0,42999.5,48,17,110,85,11,,,42,F,U,1,4.248495242049359,7.0
739,329,6,3,11.0,2346.0,18600.0,3,2346.0,114,1,,,,,5700.0,1366.0,,,12900.0,980.0,,,,8.0,1,42999.5,45,21,100,64,8,0.0,61.0,35,M,U,1,7.220373836723949,50.0
711,256,5,4,7.0,16455.0,36108.0,4,16455.0,175,1,,,,,29808.0,16455.0,,,6300.0,0.0,,,,,0,42999.5,64,40,120,70,14,,,42,M,M,1,9.708445431332793,92.0
760,97,1,0,33.0,0.0,1000.0,0,0.0,279,0,,,,,,,,,,,,,,6.0,0,87499.5,85,37,120,93,32,,,42,M,M,1,,
703,297,1,1,7.0,676.0,1000.0,1,676.0,279,1,,,,,1000.0,676.0,,,,,,,,2.0,0,62499.5,85,37,120,93,32,,,42,M,U,1,6.517671272912275,34.0
738,75,2,2,99.0,1030.0,6905.0,5,17024.0,281,1,,,,,6000.0,520.0,33860.0,15994.0,,,,,,2.0,1,62499.5,61,27,120,92,10,0.0,33.0,57,M,M,1,6.255750041753367,29.0
738,24,4,1,7.0,167.0,10476.0,1,167.0,221,0,,,,,7500.0,167.0,,,,,,,,,0,42999.5,61,27,120,92,10,,,42,M,M,1,5.123963979403259,13.0
746,138,5,5,2.0,18063.0,27883.0,6,47484.0,261,3,,,,,12028.0,3813.0,,,11755.0,10929.0,,,,5.0,0,62499.5,60,28,110,90,15,,,42,M,U,1,8.246433786160365,75.0
745,157,2,1,10.0,1302.0,6416.0,2,1302.0,165,0,,,,,3500.0,1302.0,,,,,59850.0,54553.0,,9.0,1,62499.5,85,37,120,93,32,1.0,53.0,42,M,M,1,7.172424577124845,49.0
787,10,2,1,99.0,503.0,7728.0,1,503.0,48,0,,,,,,,,,4200.0,0.0,,,,15.0,1,62499.5,48,17,110,85,11,,,57,M,U,1,,
757,204,7,5,14.0,585.0,29765.0,6,585.0,166,0,,,,,8587.0,274.0,,,18100.0,242.0,90000.0,22725.0,,4.0,0,87499.5,85,37,120,93,32,0.0,40.0,57,M,M,1,5.616771097666572,18.0
722,378,5,3,5.0,1975.0,33326.0,6,10833.0,169,0,,,,,13000.0,170.0,14183.0,8858.0,20326.0,1805.0,83200.0,80259.0,,4.0,1,87499.5,85,37,120,93,32,0.0,53.0,42,M,M,1,5.14166355650266,13.0
707,205,6,6,36.0,9373.0,20062.0,9,33415.0,140,2,,,,,10317.0,4035.0,26097.0,23943.0,5000.0,4467.0,,,,1.0,1,42999.5,45,21,100,64,8,,,42,F,U,1,8.3030093814735,76.0
709,233,4,3,9.0,3917.0,13592.0,5,9690.0,160,1,,,,,9300.0,3760.0,7208.0,5735.0,,,,,,15.0,0,62499.5,60,26,120,87,15,,,42,M,U,1,8.232440158470336,74.0
764,247,1,0,15.0,0.0,5000.0,2,7991.0,230,0,,,,,,,79798.0,35295.0,5000.0,0.0,27304.0,27304.0,,1.0,1,42999.5,70,31,120,98,17,0.0,42.0,57,M,U,1,,
733,176,3,2,26.0,1699.0,11200.0,3,24945.0,135,0,,,23566.0,23246.0,5200.0,1673.0,23566.0,23246.0,,,,,,,0,42999.5,63,30,120,97,16,0.0,30.0,57,M,U,1,7.422971251049421,55.0
690,267,9,5,4.0,22698.0,43594.0,5,22698.0,166,5,,,,,32300.0,18595.0,,,,,,,,2.0,0,62499.5,75,32,120,98,23,,,42,M,M,1,9.830701782810475,92.0
741,44,5,4,50.0,2618.0,19670.0,5,4831.0,239,1,,,,,13500.0,292.0,10050.0,2213.0,6000.0,2326.0,,,,1.0,0,62499.5,46,24,120,95,13,,,57,M,U,1,5.680172609017068,19.0
693,262,1,1,99.0,5859.0,6000.0,4,13595.0,282,1,,,,,6000.0,5859.0,13713.0,7736.0,,,,,,11.0,0,42999.5,82,35,120,89,26,0.0,46.0,42,M,M,1,8.675904882571059,83.0
691,261,2,2,17.0,6938.0,10095.0,7,8829.0,201,2,,,,,10095.0,6938.0,12600.0,1827.0,,,36000.0,30271.0,,14.0,0,87499.5,88,40,120,99,33,0.0,37.0,57,M,M,1,8.844912950899548,86.0
736,388,3,3,2.0,1966.0,11470.0,7,26883.0,269,1,,,,,4900.0,26.0,34121.0,24894.0,,,121000.0,120000.0,,3.0,1,87499.5,99,47,140,99,34,,,42,M,M,1,3.295836866004329,3.0
702,291,7,6,6.0,10784.0,32781.0,8,23445.0,210,2,,,,,24100.0,7308.0,16166.0,12661.0,8616.0,3476.0,73100.0,71883.0,,9.0,1,62499.5,92,46,130,99,35,0.0,58.0,42,M,M,1,8.896861744480391,87.0
731,158,1,1,27.0,731.0,6500.0,4,7844.0,122,0,,,,,6500.0,731.0,19917.0,7113.0,,,119000.0,115000.0,,3.0,1,62499.5,96,50,130,99,24,0.0,62.0,35,M,M,1,6.595780513961311,36.0
741,238,3,3,15.0,851.0,4419.0,5,22361.0,180,0,,,,,3200.0,714.0,29494.0,21510.0,1000.0,100.0,,,,1.0,0,62499.5,92,45,130,97,33,6.0,59.0,35,M,M,1,6.5722825426940075,35.0
720,434,8,3,8.0,10185.0,18948.0,5,22063.0,92,3,,,,,11500.0,10185.0,16655.0,11878.0,,,79886.0,78627.0,,0.0,0,42999.5,91,47,130,98,38,7.0,67.0,35,M,U,1,9.22876950744455,90.0
713,242,12,11,7.0,4722.0,22598.0,13,9437.0,139,3,,,,,6000.0,604.0,9025.0,4715.0,3908.0,2482.0,63350.0,62728.0,,7.0,0,42999.5,81,42,140,96,40,0.0,57.0,42,M,M,1,6.405228458030842,32.0
697,250,5,4,23.0,5380.0,25690.0,4,5380.0,221,1,,,,,14541.0,2485.0,,,5149.0,2895.0,,,,9.0,1,62499.5,84,46,120,99,24,0.0,54.0,42,M,M,1,7.818430272070656,65.0
707,222,4,3,10.0,5577.0,15720.0,4,5577.0,98,1,,,,,6500.0,3552.0,,,7720.0,1911.0,97700.0,96936.0,,5.0,1,87499.5,77,45,120,99,27,,,42,U,U,1,8.175547596021026,73.0
735,453,2,1,17.0,2103.0,2600.0,3,16252.0,128,1,,,,,2300.0,2103.0,17868.0,14149.0,,,,,,2.0,0,87499.5,83,37,120,99,23,5.0,64.0,35,M,M,1,7.651595573857601,61.0
707,218,2,2,38.0,7750.0,8581.0,3,7750.0,114,2,,,,,5000.0,4371.0,,,3581.0,3379.0,61415.0,60750.0,,6.0,0,62499.5,72,35,120,94,31,0.0,59.0,35,M,U,1,8.382975849296429,78.0
773,148,3,1,17.0,533.0,18600.0,2,533.0,133,0,,,,,5000.0,0.0,,,10000.0,533.0,73650.0,72305.0,,0.0,0,42999.5,96,51,140,99,46,,,42,M,U,1,0.0,0.0
718,347,7,4,5.0,6760.0,39380.0,5,6760.0,448,2,,,,,24457.0,6742.0,,,11971.0,18.0,61300.0,60236.0,,14.0,0,87499.5,92,46,130,99,35,0.0,38.0,57,M,M,1,8.816260208734581,86.0
723,178,5,3,13.0,5014.0,23415.0,5,18029.0,185,1,,,,,7000.0,1940.0,,,15018.0,3074.0,100000.0,97582.0,,2.0,0,87499.5,92,45,130,97,33,0.0,47.0,42,M,M,1,7.57095858316901,59.0
723,184,6,6,10.0,4276.0,19868.0,11,14616.0,156,2,,,,,13600.0,3566.0,12278.0,6778.0,100.0,51.0,99900.0,97526.0,,2.0,0,62499.5,122,55,140,97,40,0.0,62.0,35,M,M,1,8.17948018535889,73.0
773,5,3,1,15.0,20.0,10902.0,2,20.0,239,0,,,,,10500.0,20.0,,,,,52750.0,51411.0,,11.0,0,62499.5,99,47,140,99,34,0.0,42.0,57,M,U,1,3.044522437723423,2.0
697,187,6,5,4.0,9299.0,21964.0,8,19476.0,201,2,,,,,11200.0,6229.0,11462.0,10177.0,3000.0,2501.0,82002.0,79697.0,,6.0,0,62499.5,91,47,130,98,38,0.0,54.0,42,M,U,1,8.737131611781498,84.0
699,234,3,3,5.0,6528.0,12250.0,7,19211.0,3,2,,,,,4300.0,150.0,28471.0,17408.0,6250.0,4777.0,,,,5.0,1,87499.5,94,52,140,98,38,0.0,62.0,35,M,M,1,5.017279836814924,12.0
727,278,2,1,30.0,1364.0,11332.0,3,8164.0,349,0,,,,,7000.0,1364.0,7419.0,6800.0,4332.0,0.0,92000.0,89452.0,,4.0,0,87499.5,122,55,140,97,40,0.0,39.0,57,M,M,1,7.21890970761906,50.0
753,424,2,1,4.0,980.0,10380.0,3,980.0,124,0,,,,,8000.0,0.0,,,2380.0,980.0,75000.0,71681.0,,2.0,1,87499.5,94,52,140,98,38,6.0,66.0,35,M,U,1,0.0,0.0
716,274,12,4,3.0,5020.0,42054.0,6,5101.0,419,0,,,,,33100.0,4687.0,,,3225.0,0.0,,,,12.0,0,87499.5,91,46,140,99,34,,,42,M,M,1,8.452761331256848,79.0
757,225,2,2,99.0,5103.0,8234.0,5,13833.0,241,1,,,,,5000.0,3639.0,43229.0,26858.0,,,27818.0,18128.0,,,0,87499.5,116,65,140,99,41,0.0,68.0,35,M,M,1,8.199738960630786,74.0
725,232,1,0,99.0,0.0,101.0,1,2750.0,181,0,,,,,,,7765.0,2750.0,101.0,0.0,,,,2.0,1,62499.5,106,52,140,98,49,,,57,M,U,1,,
741,-24,7,5,6.0,552.0,26152.0,5,552.0,186,0,,,,,20131.0,458.0,,,,,,,,,0,87499.5,91,46,140,99,34,,,42,M,M,1,6.129050210060545,26.0
712,344,2,2,18.0,8692.0,10000.0,6,19395.0,104,2,,,,,6000.0,4951.0,15656.0,10703.0,4000.0,3741.0,23499.0,19503.0,,5.0,1,62499.5,94,52,140,98,38,0.0,60.0,35,M,U,1,8.507546814364431,80.0
735,116,3,2,18.0,3393.0,15100.0,4,6992.0,203,0,,,,,14900.0,3393.0,4085.0,3599.0,200.0,0.0,77382.0,72674.0,,6.0,0,62499.5,74,44,120,98,32,0.0,59.0,35,M,U,1,8.129764445794171,72.0
779,68,0,0,,,,2,10855.0,143,0,,,,,,,33536.0,21523.0,,,17623.0,10668.0,,13.0,0,62499.5,92,46,130,99,35,11.0,53.0,42,M,M,1,,
715,249,2,2,4.0,4649.0,7211.0,3,10822.0,138,2,,,,,7211.0,4649.0,8832.0,6173.0,,,,,,2.0,0,62499.5,69,31,120,91,17,,,42,M,M,1,8.444622498581403,79.0
693,256,5,2,34.0,770.0,5310.0,4,2011.0,546,0,,,,,,,1533.0,1241.0,,,21350.0,10649.0,,0.0,0,42999.5,0,0,0,0,0,8.0,30.0,57,M,U,1,,
694,205,13,12,5.0,16525.0,47374.0,14,25565.0,203,5,,,,,26591.0,10927.0,15188.0,9040.0,4527.0,2539.0,130000.0,126000.0,,4.0,0,87499.5,100,50,120,99,31,1.0,54.0,42,M,M,1,9.29908358181057,90.0
690,281,4,2,5.0,5660.0,21226.0,6,19880.0,207,1,,,,,20026.0,5660.0,34939.0,14179.0,,,174000.0,171000.0,,1.0,1,87499.5,92,45,130,97,33,0.0,51.0,42,M,M,1,8.64135583403666,83.0
682,105,2,2,30.0,584.0,3313.0,4,9809.0,188,0,,,,,3313.0,584.0,17250.0,9225.0,,,79057.0,77875.0,,2.0,0,42999.5,69,31,120,91,17,9.0,55.0,42,M,M,1,6.371611847231857,31.0
764,117,5,1,3.0,47.0,13684.0,4,2589.0,246,0,,,,,13500.0,47.0,13439.0,2542.0,,,50450.0,48158.0,,4.0,0,42999.5,88,40,120,99,33,0.0,45.0,42,F,U,1,3.871201010907891,5.0
728,42,6,5,7.0,5177.0,20776.0,7,5227.0,117,2,,,,,14000.0,3769.0,,,1160.0,1011.0,72000.0,70744.0,,6.0,1,62499.5,83,37,120,99,23,0.0,56.0,42,M,M,1,8.234830280442056,74.0
782,99,4,1,27.0,383.0,13829.0,1,383.0,188,0,,,,,,,,,11500.0,383.0,,,,9.0,0,62499.5,84,46,120,99,24,0.0,37.0,57,M,U,1,,
749,52,2,2,99.0,7149.0,13870.0,3,11313.0,272,1,,,,,7246.0,6778.0,6791.0,4164.0,,,,,,6.0,1,87499.5,128,45,140,96,33,0.0,42.0,57,M,M,1,8.821584877430965,86.0
739,143,4,3,3.0,9886.0,13232.0,4,9886.0,231,3,,,,,8200.0,7242.0,,,,,40700.0,33638.0,,13.0,0,62499.5,85,31,120,97,23,0.0,46.0,42,M,M,1,8.887790764195326,87.0
739,89,2,2,99.0,698.0,3806.0,3,698.0,136,0,,,,,,,,,,,102000.0,98002.0,,3.0,0,87499.5,94,52,140,98,38,0.0,39.0,57,M,U,1,,
690,256,5,5,3.0,4061.0,20000.0,9,23340.0,174,1,,,,,19000.0,3852.0,20255.0,16549.0,1000.0,209.0,50000.0,47132.0,,6.0,1,62499.5,81,42,140,96,40,0.0,59.0,35,M,M,1,8.256607344626158,75.0
748,219,6,5,12.0,1352.0,24360.0,8,2310.0,140,0,,,,,18700.0,1093.0,8352.0,928.0,160.0,0.0,79510.0,78584.0,,4.0,1,62499.5,96,51,140,99,46,0.0,62.0,35,M,M,1,6.9975959829819265,45.0
788,59,3,1,29.0,327.0,10453.0,2,327.0,193,0,,,,,4500.0,0.0,,,,,64926.0,59387.0,,2.0,0,62499.5,88,40,120,99,33,,,42,M,M,1,0.0,0.0
748,111,9,7,5.0,5471.0,35566.0,10,11420.0,180,0,,,,,30900.0,4236.0,15029.0,5949.0,,,10000.0,8128.0,,10.0,0,62499.5,91,47,130,98,38,0.0,40.0,57,M,U,1,8.351610750626559,77.0
749,419,7,4,2.0,1928.0,29037.0,6,27225.0,241,0,,,,,12758.0,1872.0,25467.0,25297.0,10000.0,0.0,40000.0,30766.0,,15.0,1,62499.5,91,47,130,98,38,0.0,35.0,57,M,M,1,7.5352967024440884,58.0
732,131,2,2,63.0,2887.0,3170.0,2,2887.0,44,2,,,,,,,,,2500.0,2460.0,,,,4.0,1,62499.5,92,46,130,99,35,0.0,52.0,42,M,M,1,,
752,98,3,2,23.0,1479.0,11164.0,2,1479.0,86,0,,,,,6000.0,0.0,,,3400.0,1443.0,,,,15.0,1,62499.5,131,55,140,98,42,1.0,49.0,42,M,U,1,0.0,0.0
716,245,9,6,14.0,11520.0,34362.0,8,11570.0,122,3,,,,,21100.0,7923.0,,,6716.0,3597.0,64576.0,62795.0,,4.0,1,62499.5,91,37,120,99,26,0.0,63.0,35,M,M,1,8.977651407818442,88.0
710,116,7,7,7.0,10820.0,19155.0,8,10820.0,193,5,,,,,6500.0,3998.0,,,8500.0,5274.0,56000.0,54847.0,,2.0,0,42999.5,99,43,140,97,35,5.0,38.0,57,F,U,1,8.293799608846818,76.0
720,265,4,3,6.0,13709.0,17955.0,5,27814.0,6,2,,,,,1500.0,657.0,16528.0,14105.0,14511.0,13052.0,,,,,1,62499.5,122,44,130,98,35,,,42,M,U,1,6.489204931325317,34.0
711,227,8,6,38.0,6218.0,19872.0,9,6363.0,241,3,,,,,11900.0,5950.0,,,,,59400.0,46171.0,,9.0,1,62499.5,119,45,120,99,32,0.0,53.0,42,M,M,1,8.691314551644853,84.0
731,263,0,0,,,,1,8720.0,155,0,,,,,,,11821.0,8720.0,,,,,,2.0,1,42999.5,119,45,120,99,32,0.0,69.0,35,M,U,1,,
755,77,5,1,19.0,1353.0,6565.0,2,1353.0,138,0,,,,,,,,,4324.0,1353.0,99800.0,75101.0,,1.0,0,87499.5,122,44,130,98,35,0.0,59.0,35,M,U,1,,
749,91,2,2,92.0,695.0,8600.0,2,695.0,1,0,,,,,,,,,,,,,,1.0,0,62499.5,181,67,140,99,42,0.0,57.0,42,M,U,1,,
738,349,4,3,5.0,17952.0,28783.0,4,17952.0,48,2,,,,,20000.0,17950.0,,,8783.0,2.0,90000.0,81689.0,,15.0,0,87499.5,115,51,140,97,45,0.0,39.0,57,M,U,1,9.79540110267107,92.0
691,272,7,4,2.0,10869.0,25840.0,5,10869.0,246,3,,,,,20200.0,10658.0,,,340.0,211.0,84600.0,82343.0,,2.0,0,62499.5,181,67,140,99,42,,,57,M,M,1,9.274159884689137,90.0
698,172,0,0,,,,2,859.0,110,0,,,,,,,11772.0,859.0,,,99750.0,98261.0,,1.0,0,42999.5,122,44,130,98,35,0.0,59.0,35,M,U,1,,
710,310,9,4,6.0,8410.0,27347.0,7,25337.0,266,3,,,,,21000.0,7703.0,44220.0,16927.0,3919.0,509.0,,,,10.0,1,62499.5,91,37,120,99,26,0.0,44.0,57,M,M,1,8.949494953477961,87.0
698,257,2,1,9.0,57.0,5000.0,3,15497.0,152,0,,,,,5000.0,57.0,18433.0,15413.0,,,,,,8.0,0,62499.5,119,45,120,99,32,0.0,60.0,35,M,U,1,4.060443010546419,6.0
696,271,5,3,6.0,8613.0,20300.0,3,8613.0,266,2,,,,,19600.0,8613.0,,,,,,,,10.0,1,62499.5,91,37,120,99,26,0.0,48.0,42,M,U,1,9.061144065614055,89.0
749,107,2,1,1.0,146.0,7400.0,3,12950.0,251,0,,,,,,,4560.0,1289.0,,,,,,5.0,0,62499.5,104,33,120,99,25,,,42,F,U,1,,
707,188,5,3,31.0,5834.0,14827.0,3,5834.0,104,2,,,,,7700.0,3402.0,16633.0,0.0,4500.0,2303.0,,,,10.0,0,62499.5,115,51,140,97,45,,,42,M,U,1,8.132412674500905,72.0
695,166,5,4,22.0,2253.0,23110.0,4,2253.0,261,0,,,,,19500.0,1824.0,,,3610.0,429.0,,,,2.0,1,62499.5,91,37,120,99,26,0.0,49.0,42,M,M,1,7.509335266016592,57.0
701,209,11,10,9.0,12743.0,44083.0,15,101630.0,201,4,,,,,26011.0,8887.0,23383.0,11161.0,8500.0,971.0,,,,3.0,0,87499.5,99,43,140,97,35,0.0,40.0,57,M,M,1,9.092457331319466,89.0
709,238,3,3,9.0,1691.0,12355.0,6,18377.0,108,0,,,,,12200.0,1645.0,10075.0,2545.0,,,104000.0,102000.0,,2.0,0,87499.5,138,63,160,96,57,0.0,62.0,35,M,M,1,7.406103381237015,55.0
774,127,4,3,8.0,2045.0,9911.0,6,2248.0,235,0,,,,,,,,,901.0,0.0,106000.0,88571.0,,7.0,0,87499.5,223,88,160,98,50,,,42,M,U,1,,
727,178,5,3,9.0,2927.0,18024.0,5,4374.0,270,0,,,,,13500.0,2312.0,7942.0,1447.0,,,,,,4.0,0,87499.5,120,51,150,92,52,0.0,49.0,42,M,M,1,7.746300662231439,63.0
723,270,1,1,23.0,365.0,4000.0,5,13038.0,201,0,,,,,4000.0,365.0,33007.0,12650.0,,,163000.0,159000.0,,1.0,0,87499.5,223,88,160,98,50,0.0,39.0,57,M,M,1,5.902633333401366,22.0
732,75,3,2,53.0,1843.0,7680.0,8,7117.0,258,1,,,,,3895.0,154.0,7050.0,4483.0,2785.0,1689.0,126000.0,120000.0,,3.0,1,87499.5,137,61,160,92,57,0.0,60.0,35,M,M,1,5.043425116919247,12.0
758,150,6,4,19.0,2792.0,27200.0,7,14864.0,129,0,,,,,19000.0,2282.0,17338.0,12072.0,4000.0,0.0,146000.0,141000.0,,3.0,0,62499.5,167,72,160,95,41,0.0,62.0,35,M,M,1,7.733245646529795,63.0
739,82,5,4,1.0,8234.0,22319.0,7,29106.0,195,1,,,,,8000.0,5681.0,28075.0,20838.0,6000.0,2078.0,,,,3.0,1,87499.5,167,72,160,95,41,0.0,50.0,42,M,M,1,8.645058562414134,83.0
708,205,5,5,14.0,4157.0,7581.0,6,4157.0,204,3,,,110000.0,108000.0,4500.0,1983.0,,,2118.0,1789.0,,,,2.0,1,62499.5,179,61,160,94,50,8.0,50.0,42,F,U,1,7.592870287844818,59.0
723,148,5,2,5.0,3524.0,18020.0,8,7494.0,178,0,,,,,14000.0,3524.0,4600.0,3762.0,,,71850.0,65893.0,,5.0,1,87499.5,160,74,160,94,62,0.0,51.0,42,M,U,1,8.16763571524637,73.0
716,308,0,0,,,,2,209.0,129,0,,,,,,,,,,,108000.0,107000.0,,8.0,0,87499.5,160,74,160,94,62,0.0,49.0,42,M,M,1,,
737,207,6,5,3.0,2042.0,16851.0,8,2042.0,140,2,,,,,10000.0,1087.0,,,,,195000.0,186000.0,,1.0,0,62499.5,137,61,160,92,57,0.0,61.0,35,M,M,1,6.992096427415888,45.0
722,100,7,2,10.0,1096.0,19710.0,3,1096.0,281,0,,,,,9500.0,0.0,,,7000.0,1040.0,115000.0,113000.0,,4.0,1,87499.5,120,51,150,92,52,0.0,30.0,57,M,M,1,0.0,0.0
713,287,2,2,30.0,16041.0,17500.0,3,16041.0,129,2,,,,,9000.0,8254.0,,,,,82797.0,82045.0,,3.0,0,62499.5,120,51,150,92,52,0.0,65.0,35,M,M,1,9.018574356354229,88.0
712,370,2,1,6.0,2037.0,3545.0,4,6390.0,220,1,,,,,,,22046.0,3347.0,,,179000.0,166000.0,,4.0,0,87499.5,167,72,160,95,41,0.0,58.0,42,M,M,1,,
713,284,9,6,3.0,9801.0,29183.0,8,11059.0,136,2,,,,,21469.0,9139.0,8008.0,1258.0,640.0,632.0,163000.0,159000.0,,4.0,1,87499.5,96,50,150,90,43,8.0,59.0,35,M,M,1,9.120415664448196,89.0
720,276,3,2,74.0,1577.0,10735.0,7,8298.0,210,0,,,,,,,27685.0,6483.0,9000.0,1365.0,84525.0,83192.0,,3.0,1,62499.5,138,63,160,96,57,0.0,57.0,42,M,U,1,,
732,27,1,1,64.0,195.0,1846.0,1,195.0,202,0,,,,,1846.0,195.0,,,,,,,,1.0,0,87499.5,208,86,160,94,61,0.0,32.0,57,M,U,1,5.278114659230517,14.0
709,213,3,2,6.0,332.0,8142.0,3,332.0,76,0,,,,,1500.0,0.0,,,4500.0,309.0,56000.0,32482.0,,2.0,0,62499.5,107,49,150,93,48,,,42,M,U,1,0.0,0.0
748,121,3,1,30.0,429.0,4942.0,2,429.0,133,0,,,,,4900.0,429.0,,,,,70400.0,68989.0,,5.0,0,42999.5,97,53,160,94,53,0.0,61.0,35,F,U,1,6.063785208687608,25.0
